Country,Year,life,population,income,region
Tanzania,1890,32.20,3842790,680,Sub-Saharan Africa
Tanzania,1891,32.20,,682,Sub-Saharan Africa
Tanzania,1892,32.20,,684,Sub-Saharan Africa
Tanzania,1893,32.20,,686,Sub-Saharan Africa
Tanzania,1894,32.20,,687,Sub-Saharan Africa
Tanzania,1895,32.20,,689,Sub-Saharan Africa
Tanzania,1896,32.20,,691,Sub-Saharan Africa
Tanzania,1897,32.20,,693,Sub-Saharan Africa
Tanzania,1898,32.20,,695,Sub-Saharan Africa
Tanzania,1899,32.20,,697,Sub-Saharan Africa
Tanzania,1900,32.20,3974660,699,Sub-Saharan Africa
Tanzania,1901,32.20,,700,Sub-Saharan Africa
Tanzania,1902,32.20,,702,Sub-Saharan Africa
Tanzania,1903,32.20,,704,Sub-Saharan Africa
Tanzania,1904,32.20,,706,Sub-Saharan Africa
Tanzania,1905,32.20,,708,Sub-Saharan Africa
Tanzania,1906,32.20,,710,Sub-Saharan Africa
Tanzania,1907,32.20,,712,Sub-Saharan Africa
Tanzania,1908,32.20,,714,Sub-Saharan Africa
Tanzania,1909,32.20,,716,Sub-Saharan Africa
Tanzania,1910,32.20,4110840,718,Sub-Saharan Africa
Tanzania,1911,32.20,,720,Sub-Saharan Africa
Tanzania,1912,32.20,,721,Sub-Saharan Africa
Tanzania,1913,32.20,,723,Sub-Saharan Africa
Tanzania,1914,32.20,,725,Sub-Saharan Africa
Tanzania,1915,32.20,,727,Sub-Saharan Africa
Tanzania,1916,32.20,,729,Sub-Saharan Africa
Tanzania,1917,32.20,,731,Sub-Saharan Africa
Tanzania,1918,12.45,,733,Sub-Saharan Africa
Tanzania,1919,32.20,,735,Sub-Saharan Africa
Tanzania,1920,32.20,4254103,737,Sub-Saharan Africa
Tanzania,1921,32.34,,744,Sub-Saharan Africa
Tanzania,1922,32.48,,750,Sub-Saharan Africa
Tanzania,1923,32.62,,756,Sub-Saharan Africa
Tanzania,1924,32.76,,763,Sub-Saharan Africa
Tanzania,1925,32.90,,770,Sub-Saharan Africa
Tanzania,1926,33.04,,776,Sub-Saharan Africa
Tanzania,1927,33.18,,783,Sub-Saharan Africa
Tanzania,1928,33.32,,789,Sub-Saharan Africa
Tanzania,1929,33.46,,796,Sub-Saharan Africa
Tanzania,1930,33.60,5137523,803,Sub-Saharan Africa
Tanzania,1931,33.74,,809,Sub-Saharan Africa
Tanzania,1932,33.88,,816,Sub-Saharan Africa
Tanzania,1933,34.02,,823,Sub-Saharan Africa
Tanzania,1934,34.16,,829,Sub-Saharan Africa
Tanzania,1935,34.30,,836,Sub-Saharan Africa
Tanzania,1936,34.44,,843,Sub-Saharan Africa
Tanzania,1937,34.58,,850,Sub-Saharan Africa
Tanzania,1938,34.71,,857,Sub-Saharan Africa
Tanzania,1939,34.85,,864,Sub-Saharan Africa
Tanzania,1940,34.99,6409572,871,Sub-Saharan Africa
Tanzania,1941,35.13,,878,Sub-Saharan Africa
Tanzania,1942,35.27,,885,Sub-Saharan Africa
Tanzania,1943,35.41,,892,Sub-Saharan Africa
Tanzania,1944,35.55,,899,Sub-Saharan Africa
Tanzania,1945,35.69,,906,Sub-Saharan Africa
Tanzania,1946,37.47,,913,Sub-Saharan Africa
Tanzania,1947,39.25,,920,Sub-Saharan Africa
Tanzania,1948,41.03,,927,Sub-Saharan Africa
Tanzania,1949,42.81,,934,Sub-Saharan Africa
Tanzania,1950,44.59,7649766,941,Sub-Saharan Africa
Tanzania,1951,44.96,7847303,1040,Sub-Saharan Africa
Tanzania,1952,45.53,8055911,1042,Sub-Saharan Africa
Tanzania,1953,46.08,"8,274,747",985,Sub-Saharan Africa
Tanzania,1954,46.61,8503218,1044,Sub-Saharan Africa
Tanzania,1955,47.11,8740984,1048,Sub-Saharan Africa
Tanzania,1956,47.58,8987966,1038,Sub-Saharan Africa
Tanzania,1957,48.03,9244340,1041,Sub-Saharan Africa
Tanzania,1958,48.46,9510501,1027,Sub-Saharan Africa
Tanzania,1959,48.87,9787019,1054,Sub-Saharan Africa
Tanzania,1960,49.27,10074490,1072,Sub-Saharan Africa
Tanzania,1961,49.67,10373380,1035,Sub-Saharan Africa
Tanzania,1962,50.06,10683888,1102,Sub-Saharan Africa
Tanzania,1963,50.46,11005882,1143,Sub-Saharan Africa
Tanzania,1964,50.88,11339076,1176,Sub-Saharan Africa
Tanzania,1965,51.31,11683511,1189,Sub-Saharan Africa
Tanzania,1966,51.76,12038886,1307,Sub-Saharan Africa
Tanzania,1967,52.22,12406040,1326,Sub-Saharan Africa
Tanzania,1968,52.70,12787494,1360,Sub-Saharan Africa
Tanzania,1969,53.19,13186560,1349,Sub-Saharan Africa
Tanzania,1970,53.70,13605504,1391,Sub-Saharan Africa
Tanzania,1971,54.20,14045757,1412,Sub-Saharan Africa
Tanzania,1972,54.80,14506496,1465,Sub-Saharan Africa
Tanzania,1973,55.40,"14,984,973",1470,Sub-Saharan Africa
Tanzania,1974,55.80,15477155,1464,Sub-Saharan Africa
Tanzania,1975,56.30,15980265,1503,Sub-Saharan Africa
Tanzania,1976,56.70,16493435,1571,Sub-Saharan Africa
Tanzania,1977,57.10,17018013,1574,Sub-Saharan Africa
Tanzania,1978,57.50,17556148,1579,Sub-Saharan Africa
Tanzania,1979,57.80,18110990,1559,Sub-Saharan Africa
Tanzania,1980,57.90,18684893,1534,Sub-Saharan Africa
Tanzania,1981,58.00,19279543,1479,Sub-Saharan Africa
Tanzania,1982,58.00,19894677,1461,Sub-Saharan Africa
Tanzania,1983,57.90,20528465,1419,Sub-Saharan Africa
Tanzania,1984,57.90,21178079,1418,Sub-Saharan Africa
Tanzania,1985,57.90,21842087,1379,Sub-Saharan Africa
Tanzania,1986,57.90,22516809,1389,Sub-Saharan Africa
Tanzania,1987,57.90,23204186,1420,Sub-Saharan Africa
Tanzania,1988,57.80,23914852,1442,Sub-Saharan Africa
Tanzania,1989,57.60,24663284,1454,Sub-Saharan Africa
Tanzania,1990,57.20,25458208,1471,Sub-Saharan Africa
Tanzania,1991,56.80,26307482,1453,Sub-Saharan Africa
Tanzania,1992,56.40,27203865,1413,Sub-Saharan Africa
Tanzania,1993,55.90,28122799,1384,Sub-Saharan Africa
Tanzania,1994,55.50,29030288,1362,Sub-Saharan Africa
Tanzania,1995,55.10,29903329,1369,Sub-Saharan Africa
Tanzania,1996,54.80,30733937,1392,Sub-Saharan Africa
Tanzania,1997,54.60,31533781,1405,Sub-Saharan Africa
Tanzania,1998,54.50,32323953,1421,Sub-Saharan Africa
Tanzania,1999,54.50,33135281,1454,Sub-Saharan Africa
Tanzania,2000,54.80,33991590,1488,Sub-Saharan Africa
Tanzania,2001,55.10,34899062,1538,Sub-Saharan Africa
Tanzania,2002,55.60,35855480,1607,Sub-Saharan Africa
Tanzania,2003,56.20,36866228,1673,Sub-Saharan Africa
Tanzania,2004,56.70,37935334,1756,Sub-Saharan Africa
Tanzania,2005,57.20,39065600,1848,Sub-Saharan Africa
Tanzania,2006,57.90,40260847,1880,Sub-Saharan Africa
Tanzania,2007,58.70,41522004,1980,Sub-Saharan Africa
Tanzania,2008,59.70,42844744,2030,Sub-Saharan Africa
Tanzania,2009,60.30,44222113,2076,Sub-Saharan Africa
Tanzania,2010,60.90,45648525,2143,Sub-Saharan Africa
Tanzania,2011,61.40,47122998,2243,Sub-Saharan Africa
Tanzania,2012,61.60,48645709,2288,Sub-Saharan Africa
Tanzania,2013,62.20,50213457,2382,Sub-Saharan Africa
Tanzania,2014,62.81,51822621,2472,Sub-Saharan Africa
Tanzania,2015,63.43,53470420,2571,Sub-Saharan Africa
Thailand,1800,30.40,4665000,931,East Asia & Pacific
Thailand,1801,30.40,,932,East Asia & Pacific
Thailand,1802,30.40,,932,East Asia & Pacific
Thailand,1803,30.40,,932,East Asia & Pacific
Thailand,1804,30.40,,932,East Asia & Pacific
Thailand,1805,30.40,,932,East Asia & Pacific
Thailand,1806,30.40,,932,East Asia & Pacific
Thailand,1807,30.40,,932,East Asia & Pacific
Thailand,1808,30.40,,933,East Asia & Pacific
Thailand,1809,30.40,,933,East Asia & Pacific
Thailand,1810,30.40,4665000,933,East Asia & Pacific
Thailand,1811,30.40,,933,East Asia & Pacific
Thailand,1812,30.40,,933,East Asia & Pacific
Thailand,1813,30.40,,933,East Asia & Pacific
Thailand,1814,30.40,,933,East Asia & Pacific
Thailand,1815,30.40,,934,East Asia & Pacific
Thailand,1816,30.40,,934,East Asia & Pacific
Thailand,1817,30.40,,934,East Asia & Pacific
Thailand,1818,30.40,,934,East Asia & Pacific
Thailand,1819,30.40,,934,East Asia & Pacific
Thailand,1820,30.40,4712187,934,East Asia & Pacific
Thailand,1821,30.40,,936,East Asia & Pacific
Thailand,1822,30.40,,937,East Asia & Pacific
Thailand,1823,30.40,,938,East Asia & Pacific
Thailand,1824,30.40,,940,East Asia & Pacific
Thailand,1825,30.40,,941,East Asia & Pacific
Thailand,1826,30.40,,942,East Asia & Pacific
Thailand,1827,30.40,,944,East Asia & Pacific
Thailand,1828,30.40,,945,East Asia & Pacific
Thailand,1829,30.40,,946,East Asia & Pacific
Thailand,1830,30.40,4847494,948,East Asia & Pacific
Thailand,1831,30.40,,949,East Asia & Pacific
Thailand,1832,30.40,,950,East Asia & Pacific
Thailand,1833,30.40,,952,East Asia & Pacific
Thailand,1834,30.40,,953,East Asia & Pacific
Thailand,1835,30.40,,955,East Asia & Pacific
Thailand,1836,30.40,,956,East Asia & Pacific
Thailand,1837,30.40,,957,East Asia & Pacific
Thailand,1838,30.40,,959,East Asia & Pacific
Thailand,1839,30.40,,960,East Asia & Pacific
Thailand,1840,30.40,5035786,962,East Asia & Pacific
Thailand,1841,30.40,,963,East Asia & Pacific
Thailand,1842,30.40,,964,East Asia & Pacific
Thailand,1843,30.40,,966,East Asia & Pacific
Thailand,1844,30.40,,967,East Asia & Pacific
Thailand,1845,30.40,,968,East Asia & Pacific
Thailand,1846,30.40,,970,East Asia & Pacific
Thailand,1847,30.40,,971,East Asia & Pacific
Thailand,1848,30.40,,973,East Asia & Pacific
Thailand,1849,30.40,,974,East Asia & Pacific
Thailand,1850,30.40,5247574,975,East Asia & Pacific
Thailand,1851,30.40,,977,East Asia & Pacific
Thailand,1852,30.40,,978,East Asia & Pacific
Thailand,1853,30.40,,980,East Asia & Pacific
Thailand,1854,30.40,,981,East Asia & Pacific
Thailand,1855,30.40,,982,East Asia & Pacific
Thailand,1856,30.40,,984,East Asia & Pacific
Thailand,1857,30.40,,985,East Asia & Pacific
Thailand,1858,30.40,,987,East Asia & Pacific
Thailand,1859,30.40,,988,East Asia & Pacific
Thailand,1860,30.40,5516868,990,East Asia & Pacific
Thailand,1861,30.40,,991,East Asia & Pacific
Thailand,1862,30.40,,992,East Asia & Pacific
Thailand,1863,30.40,,994,East Asia & Pacific
Thailand,1864,30.40,,995,East Asia & Pacific
Thailand,1865,30.40,,997,East Asia & Pacific
Thailand,1866,30.40,,998,East Asia & Pacific
Thailand,1867,30.40,,1000,East Asia & Pacific
Thailand,1868,30.40,,1001,East Asia & Pacific
Thailand,1869,30.40,,1002,East Asia & Pacific
Thailand,1870,30.40,5852505,1004,East Asia & Pacific
Thailand,1871,30.40,,1017,East Asia & Pacific
Thailand,1872,30.40,,1030,East Asia & Pacific
Thailand,1873,30.40,,1043,East Asia & Pacific
Thailand,1874,30.40,,1057,East Asia & Pacific
Thailand,1875,30.40,,1071,East Asia & Pacific
Thailand,1876,30.40,,1084,East Asia & Pacific
Thailand,1877,30.40,,1098,East Asia & Pacific
Thailand,1878,30.40,,1113,East Asia & Pacific
Thailand,1879,30.40,,1127,East Asia & Pacific
Thailand,1880,30.40,6273430,1142,East Asia & Pacific
Thailand,1881,30.40,,1156,East Asia & Pacific
Thailand,1882,30.40,,1171,East Asia & Pacific
Thailand,1883,30.40,,1187,East Asia & Pacific
Thailand,1884,30.40,,1202,East Asia & Pacific
Thailand,1885,30.40,,1217,East Asia & Pacific
Thailand,1886,30.40,,1233,East Asia & Pacific
Thailand,1887,30.40,,1249,East Asia & Pacific
Thailand,1888,30.40,,1265,East Asia & Pacific
Thailand,1889,30.40,,1282,East Asia & Pacific
Thailand,1890,30.40,6782133,1298,East Asia & Pacific
Thailand,1891,30.40,,1302,East Asia & Pacific
Thailand,1892,30.40,,1307,East Asia & Pacific
Thailand,1893,30.40,,1311,East Asia & Pacific
Thailand,1894,30.40,,1315,East Asia & Pacific
Thailand,1895,30.40,,1319,East Asia & Pacific
Thailand,1896,30.40,,1323,East Asia & Pacific
Thailand,1897,30.40,,1328,East Asia & Pacific
Thailand,1898,30.40,,1332,East Asia & Pacific
Thailand,1899,30.40,,1336,East Asia & Pacific
Thailand,1900,30.40,7482398,1340,East Asia & Pacific
Thailand,1901,30.40,,1345,East Asia & Pacific
Thailand,1902,30.40,,1349,East Asia & Pacific
Thailand,1903,30.40,,1353,East Asia & Pacific
Thailand,1904,30.40,,1357,East Asia & Pacific
Thailand,1905,30.40,,1362,East Asia & Pacific
Thailand,1906,30.40,,1366,East Asia & Pacific
Thailand,1907,30.40,,1370,East Asia & Pacific
Thailand,1908,30.40,,1375,East Asia & Pacific
Thailand,1909,30.40,,1379,East Asia & Pacific
Thailand,1910,30.40,8488052,1384,East Asia & Pacific
Thailand,1911,30.40,,1384,East Asia & Pacific
Thailand,1912,30.40,,1384,East Asia & Pacific
Thailand,1913,30.40,,1384,East Asia & Pacific
Thailand,1914,30.40,,1375,East Asia & Pacific
Thailand,1915,30.40,,1366,East Asia & Pacific
Thailand,1916,30.40,,1357,East Asia & Pacific
Thailand,1917,30.40,,1348,East Asia & Pacific
Thailand,1918,19.48,,1339,East Asia & Pacific
Thailand,1919,30.40,,1330,East Asia & Pacific
Thailand,1920,30.40,10024952,1321,East Asia & Pacific
Thailand,1921,30.49,,1310,East Asia & Pacific
Thailand,1922,30.58,,1298,East Asia & Pacific
Thailand,1923,30.66,,1287,East Asia & Pacific
Thailand,1924,30.75,,1276,East Asia & Pacific
Thailand,1925,30.84,,1265,East Asia & Pacific
Thailand,1926,30.93,,1255,East Asia & Pacific
Thailand,1927,31.01,,1244,East Asia & Pacific
Thailand,1928,31.10,,1234,East Asia & Pacific
Thailand,1929,31.19,,1224,East Asia & Pacific
Thailand,1930,31.28,12675207,1224,East Asia & Pacific
Thailand,1931,32.78,,1224,East Asia & Pacific
Thailand,1932,34.28,,1224,East Asia & Pacific
Thailand,1933,35.78,,1224,East Asia & Pacific
Thailand,1934,37.28,,1225,East Asia & Pacific
Thailand,1935,38.79,,1225,East Asia & Pacific
Thailand,1936,40.29,,1226,East Asia & Pacific
Thailand,1937,41.79,,1226,East Asia & Pacific
Thailand,1938,41.88,,1227,East Asia & Pacific
Thailand,1939,41.96,,1221,East Asia & Pacific
Thailand,1940,41.05,15865398,1215,East Asia & Pacific
Thailand,1941,40.14,,1209,East Asia & Pacific
Thailand,1942,40.23,,1204,East Asia & Pacific
Thailand,1943,40.32,,1199,East Asia & Pacific
Thailand,1944,40.20,,1193,East Asia & Pacific
Thailand,1945,41.52,,1188,East Asia & Pacific
Thailand,1946,42.84,,1183,East Asia & Pacific
Thailand,1947,44.17,,1178,East Asia & Pacific
Thailand,1948,52.35,,1173,East Asia & Pacific
Thailand,1949,52.92,,1169,East Asia & Pacific
Thailand,1950,53.49,20710356,1164,East Asia & Pacific
Thailand,1951,53.74,21263203,1206,East Asia & Pacific
Thailand,1952,54.17,21837991,1232,East Asia & Pacific
Thailand,1953,54.64,"22,436,536",1322,East Asia & Pacific
Thailand,1954,55.14,23060429,1266,East Asia & Pacific
Thailand,1955,55.68,23711041,1329,East Asia & Pacific
Thailand,1956,56.25,24389520,1304,East Asia & Pacific
Thailand,1957,56.85,25096792,1274,East Asia & Pacific
Thailand,1958,57.48,25833554,1276,East Asia & Pacific
Thailand,1959,58.12,26600277,1383,East Asia & Pacific
Thailand,1960,58.75,27397178,1500,East Asia & Pacific
Thailand,1961,59.36,28224208,1527,East Asia & Pacific
Thailand,1962,59.94,29081037,1593,East Asia & Pacific
Thailand,1963,60.49,29967043,1667,East Asia & Pacific
Thailand,1964,60.99,30881332,1725,East Asia & Pacific
Thailand,1965,61.46,31822798,1804,East Asia & Pacific
Thailand,1966,61.92,32789097,1945,East Asia & Pacific
Thailand,1967,62.38,33778500,2044,East Asia & Pacific
Thailand,1968,62.86,34790945,2145,East Asia & Pacific
Thailand,1969,63.37,35826803,2246,East Asia & Pacific
Thailand,1970,63.90,36884914,2323,East Asia & Pacific
Thailand,1971,64.50,37964925,2365,East Asia & Pacific
Thailand,1972,64.90,39061999,2398,East Asia & Pacific
Thailand,1973,65.40,"40,164,969",2570,East Asia & Pacific
Thailand,1974,66.00,41259539,2621,East Asia & Pacific
Thailand,1975,66.60,42334954,2688,East Asia & Pacific
Thailand,1976,67.10,43386846,2870,East Asia & Pacific
Thailand,1977,67.40,44416007,3088,East Asia & Pacific
Thailand,1978,67.50,45423442,3325,East Asia & Pacific
Thailand,1979,67.60,46412310,3427,East Asia & Pacific
Thailand,1980,67.60,47385325,3508,East Asia & Pacific
Thailand,1981,67.90,48336894,3645,East Asia & Pacific
Thailand,1982,68.30,49265597,3770,East Asia & Pacific
Thailand,1983,68.90,50183106,3912,East Asia & Pacific
Thailand,1984,69.60,51105438,4068,East Asia & Pacific
Thailand,1985,70.40,52041468,4191,East Asia & Pacific
Thailand,1986,71.00,53002775,4356,East Asia & Pacific
Thailand,1987,71.40,53979503,4701,East Asia & Pacific
Thailand,1988,71.60,54933561,5250,East Asia & Pacific
Thailand,1989,71.70,55812794,5808,East Asia & Pacific
Thailand,1990,71.70,56582824,6369,East Asia & Pacific
Thailand,1991,71.70,57225972,6841,East Asia & Pacific
Thailand,1992,71.50,57761574,7333,East Asia & Pacific
Thailand,1993,71.40,58237672,7882,East Asia & Pacific
Thailand,1994,71.10,58722767,8529,East Asia & Pacific
Thailand,1995,70.90,59266089,9239,East Asia & Pacific
Thailand,1996,70.80,59878955,9689,East Asia & Pacific
Thailand,1997,70.90,60544937,9454,East Asia & Pacific
Thailand,1998,70.90,61250974,8363,East Asia & Pacific
Thailand,1999,71.10,61973957,8633,East Asia & Pacific
Thailand,2000,71.30,62693322,8939,East Asia & Pacific
Thailand,2001,71.50,63415174,9028,East Asia & Pacific
Thailand,2002,71.80,64136669,9399,East Asia & Pacific
Thailand,2003,72.00,64817254,9962,East Asia & Pacific
Thailand,2004,72.00,65404522,10497,East Asia & Pacific
Thailand,2005,72.80,65863973,10901,East Asia & Pacific
Thailand,2006,73.30,66174486,11400,East Asia & Pacific
Thailand,2007,73.70,66353572,11940,East Asia & Pacific
Thailand,2008,74.10,66453255,12216,East Asia & Pacific
Thailand,2009,74.40,66548197,11915,East Asia & Pacific
Thailand,2010,74.60,66692024,12822,East Asia & Pacific
Thailand,2011,74.70,66902958,12798,East Asia & Pacific
Thailand,2012,74.80,67164130,13586,East Asia & Pacific
Thailand,2013,74.90,67451422,13932,East Asia & Pacific
Thailand,2014,75.00,67725979,13986,East Asia & Pacific
Thailand,2015,75.10,67959359,14512,East Asia & Pacific
Timor-Leste,1800,28.95,137262,521,East Asia & Pacific
Timor-Leste,1801,28.95,,522,East Asia & Pacific
Timor-Leste,1802,28.95,,523,East Asia & Pacific
Timor-Leste,1803,28.95,,524,East Asia & Pacific
Timor-Leste,1804,28.95,,525,East Asia & Pacific
Timor-Leste,1805,28.95,,526,East Asia & Pacific
Timor-Leste,1806,28.95,,527,East Asia & Pacific
Timor-Leste,1807,28.95,,528,East Asia & Pacific
Timor-Leste,1808,28.95,,529,East Asia & Pacific
Timor-Leste,1809,28.95,,530,East Asia & Pacific
Timor-Leste,1810,28.95,137262,531,East Asia & Pacific
Timor-Leste,1811,28.95,,532,East Asia & Pacific
Timor-Leste,1812,28.95,,533,East Asia & Pacific
Timor-Leste,1813,28.95,,535,East Asia & Pacific
Timor-Leste,1814,28.95,,536,East Asia & Pacific
Timor-Leste,1815,28.95,,537,East Asia & Pacific
Timor-Leste,1816,28.95,,538,East Asia & Pacific
Timor-Leste,1817,28.95,,539,East Asia & Pacific
Timor-Leste,1818,28.95,,540,East Asia & Pacific
Timor-Leste,1819,28.95,,541,East Asia & Pacific
Timor-Leste,1820,28.95,141386,542,East Asia & Pacific
Timor-Leste,1821,28.95,,543,East Asia & Pacific
Timor-Leste,1822,28.95,,544,East Asia & Pacific
Timor-Leste,1823,28.95,,545,East Asia & Pacific
Timor-Leste,1824,28.95,,546,East Asia & Pacific
Timor-Leste,1825,28.95,,547,East Asia & Pacific
Timor-Leste,1826,28.95,,548,East Asia & Pacific
Timor-Leste,1827,28.95,,550,East Asia & Pacific
Timor-Leste,1828,28.95,,551,East Asia & Pacific
Timor-Leste,1829,28.95,,552,East Asia & Pacific
Timor-Leste,1830,28.95,153614,553,East Asia & Pacific
Timor-Leste,1831,28.95,,554,East Asia & Pacific
Timor-Leste,1832,28.95,,555,East Asia & Pacific
Timor-Leste,1833,28.95,,556,East Asia & Pacific
Timor-Leste,1834,28.95,,557,East Asia & Pacific
Timor-Leste,1835,28.95,,558,East Asia & Pacific
Timor-Leste,1836,28.95,,559,East Asia & Pacific
Timor-Leste,1837,28.95,,560,East Asia & Pacific
Timor-Leste,1838,28.95,,562,East Asia & Pacific
Timor-Leste,1839,28.95,,563,East Asia & Pacific
Timor-Leste,1840,28.95,171531,564,East Asia & Pacific
Timor-Leste,1841,28.95,,565,East Asia & Pacific
Timor-Leste,1842,28.95,,566,East Asia & Pacific
Timor-Leste,1843,28.95,,567,East Asia & Pacific
Timor-Leste,1844,28.95,,568,East Asia & Pacific
Timor-Leste,1845,28.95,,569,East Asia & Pacific
Timor-Leste,1846,28.95,,571,East Asia & Pacific
Timor-Leste,1847,28.95,,572,East Asia & Pacific
Timor-Leste,1848,28.95,,573,East Asia & Pacific
Timor-Leste,1849,28.95,,574,East Asia & Pacific
Timor-Leste,1850,28.95,191539,575,East Asia & Pacific
Timor-Leste,1851,28.95,,576,East Asia & Pacific
Timor-Leste,1852,28.95,,577,East Asia & Pacific
Timor-Leste,1853,28.95,,578,East Asia & Pacific
Timor-Leste,1854,28.95,,580,East Asia & Pacific
Timor-Leste,1855,28.95,,581,East Asia & Pacific
Timor-Leste,1856,28.95,,582,East Asia & Pacific
Timor-Leste,1857,28.95,,583,East Asia & Pacific
Timor-Leste,1858,28.95,,584,East Asia & Pacific
Timor-Leste,1859,28.95,,585,East Asia & Pacific
Timor-Leste,1860,28.95,213713,587,East Asia & Pacific
Timor-Leste,1861,28.95,,588,East Asia & Pacific
Timor-Leste,1862,28.95,,589,East Asia & Pacific
Timor-Leste,1863,28.95,,590,East Asia & Pacific
Timor-Leste,1864,28.95,,591,East Asia & Pacific
Timor-Leste,1865,28.95,,592,East Asia & Pacific
Timor-Leste,1866,28.95,,594,East Asia & Pacific
Timor-Leste,1867,28.95,,595,East Asia & Pacific
Timor-Leste,1868,28.95,,596,East Asia & Pacific
Timor-Leste,1869,28.95,,597,East Asia & Pacific
Timor-Leste,1870,28.95,238455,598,East Asia & Pacific
Timor-Leste,1871,28.95,,599,East Asia & Pacific
Timor-Leste,1872,28.95,,601,East Asia & Pacific
Timor-Leste,1873,28.95,,602,East Asia & Pacific
Timor-Leste,1874,28.95,,603,East Asia & Pacific
Timor-Leste,1875,28.95,,604,East Asia & Pacific
Timor-Leste,1876,28.95,,605,East Asia & Pacific
Timor-Leste,1877,28.95,,607,East Asia & Pacific
Timor-Leste,1878,28.95,,608,East Asia & Pacific
Timor-Leste,1879,28.95,,609,East Asia & Pacific
Timor-Leste,1880,28.95,265856,610,East Asia & Pacific
Timor-Leste,1881,28.95,,611,East Asia & Pacific
Timor-Leste,1882,28.95,,613,East Asia & Pacific
Timor-Leste,1883,28.95,,614,East Asia & Pacific
Timor-Leste,1884,28.95,,615,East Asia & Pacific
Timor-Leste,1885,28.95,,616,East Asia & Pacific
Timor-Leste,1886,28.95,,617,East Asia & Pacific
Timor-Leste,1887,28.95,,619,East Asia & Pacific
Timor-Leste,1888,28.95,,620,East Asia & Pacific
Timor-Leste,1889,28.95,,621,East Asia & Pacific
Timor-Leste,1890,28.95,296381,622,East Asia & Pacific
Timor-Leste,1891,28.95,,624,East Asia & Pacific
Timor-Leste,1892,28.95,,625,East Asia & Pacific
Timor-Leste,1893,28.95,,626,East Asia & Pacific
Timor-Leste,1894,28.95,,627,East Asia & Pacific
Timor-Leste,1895,28.95,,628,East Asia & Pacific
Timor-Leste,1896,28.95,,630,East Asia & Pacific
Timor-Leste,1897,28.95,,631,East Asia & Pacific
Timor-Leste,1898,28.95,,632,East Asia & Pacific
Timor-Leste,1899,28.95,,633,East Asia & Pacific
Timor-Leste,1900,28.95,330692,635,East Asia & Pacific
Timor-Leste,1901,28.95,,636,East Asia & Pacific
Timor-Leste,1902,28.95,,637,East Asia & Pacific
Timor-Leste,1903,28.95,,638,East Asia & Pacific
Timor-Leste,1904,28.95,,640,East Asia & Pacific
Timor-Leste,1905,28.95,,641,East Asia & Pacific
Timor-Leste,1906,28.95,,642,East Asia & Pacific
Timor-Leste,1907,28.95,,644,East Asia & Pacific
Timor-Leste,1908,28.95,,645,East Asia & Pacific
Timor-Leste,1909,28.95,,646,East Asia & Pacific
Timor-Leste,1910,28.95,368796,647,East Asia & Pacific
Timor-Leste,1911,28.95,,649,East Asia & Pacific
Timor-Leste,1912,28.95,,650,East Asia & Pacific
Timor-Leste,1913,28.95,,651,East Asia & Pacific
Timor-Leste,1914,28.95,,652,East Asia & Pacific
Timor-Leste,1915,28.95,,654,East Asia & Pacific
Timor-Leste,1916,28.95,,655,East Asia & Pacific
Timor-Leste,1917,28.95,,656,East Asia & Pacific
Timor-Leste,1918,9.40,,658,East Asia & Pacific
Timor-Leste,1919,28.95,,659,East Asia & Pacific
Timor-Leste,1920,28.95,411564,660,East Asia & Pacific
Timor-Leste,1921,29.11,,661,East Asia & Pacific
Timor-Leste,1922,29.27,,662,East Asia & Pacific
Timor-Leste,1923,29.43,,663,East Asia & Pacific
Timor-Leste,1924,29.59,,664,East Asia & Pacific
Timor-Leste,1925,29.75,,665,East Asia & Pacific
Timor-Leste,1926,29.91,,666,East Asia & Pacific
Timor-Leste,1927,30.07,,667,East Asia & Pacific
Timor-Leste,1928,30.23,,668,East Asia & Pacific
Timor-Leste,1929,30.39,,669,East Asia & Pacific
Timor-Leste,1930,30.55,448017,670,East Asia & Pacific
Timor-Leste,1931,30.71,,671,East Asia & Pacific
Timor-Leste,1932,30.86,,672,East Asia & Pacific
Timor-Leste,1933,31.02,,673,East Asia & Pacific
Timor-Leste,1934,31.18,,673,East Asia & Pacific
Timor-Leste,1935,31.34,,674,East Asia & Pacific
Timor-Leste,1936,31.50,,675,East Asia & Pacific
Timor-Leste,1937,31.66,,676,East Asia & Pacific
Timor-Leste,1938,31.82,,677,East Asia & Pacific
Timor-Leste,1939,31.98,,678,East Asia & Pacific
Timor-Leste,1940,32.14,449273,679,East Asia & Pacific
Timor-Leste,1941,32.30,,680,East Asia & Pacific
Timor-Leste,1942,24.51,,681,East Asia & Pacific
Timor-Leste,1943,22.67,,682,East Asia & Pacific
Timor-Leste,1944,19.83,,683,East Asia & Pacific
Timor-Leste,1945,18.99,,684,East Asia & Pacific
Timor-Leste,1946,24.15,,684,East Asia & Pacific
Timor-Leste,1947,30.31,,685,East Asia & Pacific
Timor-Leste,1948,33.42,,686,East Asia & Pacific
Timor-Leste,1949,33.58,,687,East Asia & Pacific
Timor-Leste,1950,33.74,433398,688,East Asia & Pacific
Timor-Leste,1951,34.15,438192,689,East Asia & Pacific
Timor-Leste,1952,34.82,443346,690,East Asia & Pacific
Timor-Leste,1953,35.48,"448,894",691,East Asia & Pacific
